a√±o,NCODI,pacienteTot_hospDom,visitaTot_hospDom
2017,1.0020000000000000e+03,0,0
2017,1.0150000000000000e+03,130,1850
2017,5.1000000000000000e+01,0,0
2017,4.4100000000000000e+02,714,1876
2017,3.2700000000000000e+02,0,0
2017,6.9000000000000000e+02,0,0
2017,2.6200000000000000e+02,0,0
2017,4.0300000000000000e+02,0,0
2017,3.1200000000000000e+02,0,0
2017,5.8900000000000000e+02,341,0
2017,6.6500000000000000e+02,689,0
2017,3.3400000000000000e+02,0,0
2017,1.0750000000000000e+03,2929,14700
2017,7.5100000000000000e+02,1122,14784
2017,1.8600000000000000e+02,0,0
2017,6.4600000000000000e+02,168,713
2017,5.3600000000000000e+02,0,0
2017,2.4200000000000000e+02,0,0
2017,4.9000000000000000e+02,0,0
2017,5.0000000000000000e+02,0,0
2017,2.0600000000000000e+02,0,0
2017,5.8000000000000000e+01,0,0
2017,5.7200000000000000e+02,822,26717
2017,1.8000000000000000e+02,0,0
2017,5.4900000000000000e+02,0,0
2017,5.8200000000000000e+02,0,0
2017,7.4300000000000000e+02,389,7987
2017,7.9500000000000000e+02,0,0
2017,2.6900000000000000e+02,3,12
2017,6.3400000000000000e+02,0,0
2017,1.0000000000000000e+00,0,0
2017,7.1700000000000000e+02,0,0
2017,3.7300000000000000e+02,0,0
2017,5.3500000000000000e+02,0,0
2017,8.2400000000000000e+02,0,0
2017,8.8800000000000000e+02,0,0
2017,9.0200000000000000e+02,0,0
2017,9.6800000000000000e+02,0,0
2017,1.1300000000000000e+03,0,0
2017,1.1410000000000000e+03,0,0
2017,1.1450000000000000e+03,0,0
2017,1.1220000000000000e+03,0,0
2017,1.1330000000000000e+03,0,0
2017,3.4600000000000000e+02,0,0
2017,2.7000000000000000e+01,0,0
2017,1.6500000000000000e+02,0,0
2017,9.5600000000000000e+02,128,1155
2017,4.1300000000000000e+02,0,0
2017,1.4900000000000000e+02,0,0
2017,6.1200000000000000e+02,0,0
2017,5.5900000000000000e+02,0,0
2017,7.0000000000000000e+00,0,0
2017,2.8300000000000000e+02,0,0
2017,3.7000000000000000e+01,0,0
2017,1.5300000000000000e+02,0,0
2017,5.4700000000000000e+02,174,1988
2017,3.9700000000000000e+02,0,0
2017,5.5600000000000000e+02,0,0
2017,4.2000000000000000e+01,0,0
2017,3.1000000000000000e+01,0,0
2017,7.4000000000000000e+02,209,2434
2017,2.1700000000000000e+02,0,0
2017,8.6300000000000000e+02,0,0
2017,8.8900000000000000e+02,854,12695
2017,9.8400000000000000e+02,0,0
2017,1.1060000000000000e+03,0,0
2017,1.1460000000000000e+03,0,0
2017,3.4000000000000000e+01,0,0
2017,7.9100000000000000e+02,0,0
2017,1.8100000000000000e+02,0,0
2017,4.3000000000000000e+02,0,0
2017,7.1500000000000000e+02,1365,10576
2017,5.2100000000000000e+02,0,0
2017,5.2400000000000000e+02,0,0
2017,4.3200000000000000e+02,0,0
2017,1.9000000000000000e+01,0,0
2017,2.5000000000000000e+01,0,0
2017,2.6000000000000000e+01,0,0
2017,8.9000000000000000e+02,442,3777
2017,9.0400000000000000e+02,239,1720
2017,9.5700000000000000e+02,623,7649
2017,9.3900000000000000e+02,0,0
2017,2.3600000000000000e+02,0,0
2017,7.3500000000000000e+02,8,49
2017,1.4600000000000000e+02,0,0
2017,3.6300000000000000e+02,0,0
2017,1.8700000000000000e+02,0,0
2017,2.6500000000000000e+02,0,0
2017,2.9500000000000000e+02,0,0
2017,4.9600000000000000e+02,0,0
2017,7.7000000000000000e+01,0,0
2017,3.9100000000000000e+02,0,0
2017,2.4000000000000000e+02,0,0
2017,4.4800000000000000e+02,0,0
2017,1.5100000000000000e+02,0,0
2017,4.2500000000000000e+02,0,0
2017,3.0000000000000000e+02,7,16
2017,3.3900000000000000e+02,0,0
2017,8.7400000000000000e+02,0,0
2017,9.0500000000000000e+02,227,2426
2017,1.1230000000000000e+03,0,0
2017,7.3600000000000000e+02,1702,22621
2017,4.5900000000000000e+02,0,0
2017,3.2000000000000000e+02,0,0
2017,4.5000000000000000e+01,0,0
2017,6.1800000000000000e+02,255,24871
2017,4.6300000000000000e+02,95,1202
2017,8.9100000000000000e+02,0,0
2017,9.5800000000000000e+02,0,0
2017,2.4400000000000000e+02,0,0
2017,2.8000000000000000e+01,0,0
2017,4.4400000000000000e+02,0,0
2017,4.7900000000000000e+02,0,0
2017,2.8500000000000000e+02,0,0
2017,2.5300000000000000e+02,0,0
2017,4.8100000000000000e+02,0,0
2017,5.4000000000000000e+02,1497,1497
2017,4.1000000000000000e+01,0,0
2017,5.1000000000000000e+02,0,0
2017,3.0500000000000000e+02,0,0
2017,7.0800000000000000e+02,0,0
2017,7.5500000000000000e+02,0,0
2017,7.5000000000000000e+02,0,0
2017,6.9600000000000000e+02,0,0
2017,4.2100000000000000e+02,0,0
2017,8.2700000000000000e+02,0,0
2017,9.3300000000000000e+02,0,0
2017,1.0300000000000000e+03,0,0
2017,1.0030000000000000e+03,0,0
2017,1.0500000000000000e+03,0,0
2017,1.0430000000000000e+03,0,0
2017,1.1280000000000000e+03,0,0
2017,1.1250000000000000e+03,2,6
2017,1.1350000000000000e+03,0,0
2017,9.3400000000000000e+02,0,0
2017,6.2900000000000000e+02,801,10199
2017,2.1000000000000000e+01,5,23
2017,6.1500000000000000e+02,0,0
2017,6.2600000000000000e+02,0,0
2017,4.1700000000000000e+02,0,0
2017,5.9700000000000000e+02,0,0
2017,5.3900000000000000e+02,0,0
2017,3.4300000000000000e+02,0,0
2017,1.3500000000000000e+02,0,0
2017,1.5800000000000000e+02,0,0
2017,7.7500000000000000e+02,319,2949
2017,1.7700000000000000e+02,0,0
2017,5.7800000000000000e+02,0,0
2017,4.1600000000000000e+02,0,0
2017,5.6100000000000000e+02,326,2363
2017,6.2000000000000000e+01,0,0
2017,8.2800000000000000e+02,0,0
2017,8.6000000000000000e+02,0,0
2017,9.3500000000000000e+02,0,0
2017,9.3600000000000000e+02,0,0
2017,9.8600000000000000e+02,0,0
2017,9.8700000000000000e+02,0,0
2017,1.0210000000000000e+03,0,0
2017,1.0850000000000000e+03,0,0
2017,6.5800000000000000e+02,0,0
2017,3.5300000000000000e+02,0,0
2017,3.2300000000000000e+02,0,0
2017,6.2000000000000000e+02,394,3664
2017,3.8400000000000000e+02,0,0
2017,5.5400000000000000e+02,0,0
2017,2.0900000000000000e+02,0,0
2017,7.0700000000000000e+02,390,2584
2017,3.9500000000000000e+02,0,0
2017,9.6900000000000000e+02,0,0
2017,1.0520000000000000e+03,0,0
2017,7.3900000000000000e+02,5755,42626
2017,6.1300000000000000e+02,2099,17554
2017,5.9300000000000000e+02,910,3706
2017,7.0400000000000000e+02,1588,15241
2017,4.9300000000000000e+02,0,0
2017,6.8600000000000000e+02,1358,14344
2017,2.5700000000000000e+02,0,0
2017,4.9400000000000000e+02,0,0
2017,6.8100000000000000e+02,518,27887
2017,2.8600000000000000e+02,0,0
2017,2.5500000000000000e+02,0,0
2017,7.9000000000000000e+01,0,0
2017,8.1000000000000000e+01,0,0
2017,6.8800000000000000e+02,866,9464
2017,5.3100000000000000e+02,2062,23167
2017,5.1400000000000000e+02,396,2759
2017,4.9900000000000000e+02,0,0
2017,5.3200000000000000e+02,1236,8893
2017,1.9000000000000000e+02,0,0
2017,5.9800000000000000e+02,0,0
2017,2.6000000000000000e+02,0,0
2017,8.3800000000000000e+02,0,0
2017,8.3900000000000000e+02,0,0
2017,8.5100000000000000e+02,0,0
2017,8.5200000000000000e+02,1731,19528
2017,9.8800000000000000e+02,0,0
2017,1.0560000000000000e+03,938,6535
2017,1.0440000000000000e+03,0,0
2017,1.1140000000000000e+03,604,1704
2017,1.1290000000000000e+03,0,0
2017,6.4400000000000000e+02,338,11029
2017,7.5200000000000000e+02,2319,13363
2017,2.3800000000000000e+02,0,0
2017,3.2500000000000000e+02,0,0
2017,6.2200000000000000e+02,0,0
2017,8.7900000000000000e+02,0,0
2017,9.0600000000000000e+02,0,0
2017,3.7000000000000000e+02,0,0
2017,4.1800000000000000e+02,0,0
2017,5.7400000000000000e+02,0,0
2017,3.9900000000000000e+02,0,0
2017,1.9500000000000000e+02,0,0
2017,7.8300000000000000e+02,2390,22792
2017,2.6300000000000000e+02,0,0
2017,1.9400000000000000e+02,0,0
2017,2.1400000000000000e+02,0,0
2017,7.8500000000000000e+02,2522,21068
2017,7.8000000000000000e+02,0,0
2017,7.8200000000000000e+02,759,10716
2017,3.6900000000000000e+02,0,0
2017,7.1300000000000000e+02,260,615
2017,9.4100000000000000e+02,0,0
2017,1.0910000000000000e+03,367,19042
2017,1.0450000000000000e+03,0,0
2017,1.0860000000000000e+03,397,4477
2017,9.3700000000000000e+02,235,4965
2017,1.0040000000000000e+03,0,0
2017,7.3700000000000000e+02,0,0
2017,7.6500000000000000e+02,0,0
2017,3.2900000000000000e+02,434,3861
2017,8.7000000000000000e+01,0,0
2017,5.2700000000000000e+02,0,0
2017,5.6200000000000000e+02,0,0
2017,2.5100000000000000e+02,0,0
2017,1.2900000000000000e+02,0,0
2017,1.5400000000000000e+02,888,2101
2017,5.1600000000000000e+02,0,0
2017,1.8400000000000000e+02,0,0
2017,6.5200000000000000e+02,0,0
2017,6.3700000000000000e+02,0,0
2017,8.8000000000000000e+01,0,0
2017,9.0700000000000000e+02,0,0
2017,9.7000000000000000e+02,0,0
2017,1.0190000000000000e+03,0,0
2017,1.0160000000000000e+03,0,0
2017,1.0470000000000000e+03,0,0
2017,6.3500000000000000e+02,0,0
2017,1.1300000000000000e+02,0,0
2017,6.1900000000000000e+02,0,0
2017,1.6300000000000000e+02,0,0
2017,1.3100000000000000e+02,0,0
2017,3.7500000000000000e+02,0,0
2017,1.0900000000000000e+03,1039,12109
2017,7.6400000000000000e+02,0,0
2017,1.4000000000000000e+01,0,0
2017,6.5700000000000000e+02,0,0
2017,3.6200000000000000e+02,0,0
2017,9.8900000000000000e+02,0,0
2017,9.9000000000000000e+02,0,0
2017,6.8000000000000000e+02,2415,29229
2017,4.1100000000000000e+02,0,0
2017,2.4100000000000000e+02,0,0
2017,5.5800000000000000e+02,1503,12879
2017,1.6700000000000000e+02,0,0
2017,2.4800000000000000e+02,0,0
2017,2.2400000000000000e+02,0,0
2017,5.9100000000000000e+02,466,10220
2017,5.8600000000000000e+02,3575,12260
2017,4.5300000000000000e+02,0,0
2017,1.4500000000000000e+02,0,0
2017,5.1100000000000000e+02,2521,12496
2017,5.3000000000000000e+02,1477,8206
2017,6.0000000000000000e+00,0,0
2017,1.6100000000000000e+02,0,0
2017,6.2300000000000000e+02,2089,13967
2017,3.4900000000000000e+02,0,0
2017,8.7500000000000000e+02,0,0
2017,9.4600000000000000e+02,0,0
2017,1.0230000000000000e+03,984,7044
2017,1.0540000000000000e+03,1072,12205
2017,1.0570000000000000e+03,0,0
2017,1.0310000000000000e+03,0,0
2017,1.0320000000000000e+03,1339,10982
2017,1.0640000000000000e+03,0,0
2017,2.2600000000000000e+02,0,0
2017,6.8700000000000000e+02,0,0
2017,7.4500000000000000e+02,0,0
2017,1.0900000000000000e+02,0,0
2017,8.0800000000000000e+02,0,0
2017,9.7100000000000000e+02,0,0
2017,1.2800000000000000e+02,0,0
2017,9.1900000000000000e+02,215,1622
2017,7.2500000000000000e+02,0,0
2017,3.0000000000000000e+00,0,0
2017,3.0600000000000000e+02,0,0
2017,1.5000000000000000e+01,0,0
2017,2.6400000000000000e+02,0,0
2017,8.6700000000000000e+02,0,0
2017,9.1000000000000000e+02,0,0
2017,1.0530000000000000e+03,0,0
2017,1.0550000000000000e+03,0,0
2017,1.0810000000000000e+03,0,0
2017,1.0990000000000000e+03,0,0
2017,1.1150000000000000e+03,0,0
2017,5.2900000000000000e+02,0,0
2017,3.4500000000000000e+02,0,0
2017,5.1500000000000000e+02,0,0
2017,1.7400000000000000e+02,0,0
2017,5.2300000000000000e+02,0,0
2017,6.9700000000000000e+02,0,0
2017,2.3900000000000000e+02,0,0
2017,2.8700000000000000e+02,4,325
2017,3.7700000000000000e+02,0,0
2017,6.9200000000000000e+02,357,7003
2017,4.3500000000000000e+02,0,0
2017,4.2300000000000000e+02,0,0
2017,3.5100000000000000e+02,0,0
2017,8.1000000000000000e+02,0,0
2017,8.3000000000000000e+02,0,0
2017,8.9200000000000000e+02,0,0
2017,9.2100000000000000e+02,0,0
2017,9.9100000000000000e+02,0,0
2017,9.9200000000000000e+02,102,1913
2017,9.9300000000000000e+02,0,0
2017,1.0700000000000000e+03,680,4868
2017,1.0950000000000000e+03,0,0
2017,1.0940000000000000e+03,0,0
2017,1.1240000000000000e+03,0,0
2017,4.7300000000000000e+02,0,0
2017,6.6300000000000000e+02,179,208
2017,5.5200000000000000e+02,0,0
2017,7.7200000000000000e+02,828,9936
2017,5.6800000000000000e+02,0,0
2017,3.9800000000000000e+02,0,0
2017,3.9400000000000000e+02,0,0
2017,6.1400000000000000e+02,0,0
2017,2.3500000000000000e+02,0,0
2017,6.1600000000000000e+02,786,7938
2017,2.6700000000000000e+02,0,0
2017,5.6500000000000000e+02,0,0
2017,2.2000000000000000e+02,0,0
2017,2.7800000000000000e+02,0,0
2017,1.0700000000000000e+02,722,5987
2017,7.1100000000000000e+02,0,0
2017,2.0400000000000000e+02,0,0
2017,5.7900000000000000e+02,0,0
2017,3.4800000000000000e+02,0,0
2017,7.6600000000000000e+02,0,0
2017,7.6100000000000000e+02,318,2026
2017,7.2800000000000000e+02,0,0
2017,2.8000000000000000e+02,0,0
2017,2.2200000000000000e+02,0,0
2017,2.7600000000000000e+02,0,0
2017,1.1000000000000000e+01,0,0
2017,3.0200000000000000e+02,0,0
2017,6.8200000000000000e+02,0,0
2017,2.7900000000000000e+02,0,0
2017,2.8200000000000000e+02,0,0
2017,2.8100000000000000e+02,345,6268
2017,1.8300000000000000e+02,0,0
2017,6.1000000000000000e+02,0,0
2017,1.1600000000000000e+02,0,0
2017,1.1500000000000000e+02,0,0
2017,1.1400000000000000e+02,0,0
2017,1.1900000000000000e+02,0,0
2017,7.7000000000000000e+02,721,12563
2017,5.8300000000000000e+02,140,160
2017,1.3600000000000000e+02,324,585
2017,4.6900000000000000e+02,45,1333
2017,6.4200000000000000e+02,429,4635
2017,6.7400000000000000e+02,181,567
2017,1.9300000000000000e+02,0,0
2017,5.2600000000000000e+02,341,5244
2017,6.9800000000000000e+02,668,11825
2017,6.3000000000000000e+02,0,0
2017,1.2400000000000000e+02,0,0
2017,3.6400000000000000e+02,0,0
2017,4.3900000000000000e+02,0,0
2017,5.7000000000000000e+02,477,5841
2017,1.2300000000000000e+02,0,0
2017,3.1000000000000000e+02,307,3614
2017,5.7100000000000000e+02,0,0
2017,2.9600000000000000e+02,0,0
2017,5.6600000000000000e+02,307,2394
2017,7.8400000000000000e+02,1051,14041
2017,1.0200000000000000e+02,0,0
2017,3.7900000000000000e+02,0,0
